,012025_COL_SAN_T5_568_OFAV_S1,012025_COL_SAN_T5_569_DLAB_S2,012025_COL_SAN_T5_570_DLAB_S3,012025_COL_SAN_T5_571_DLAB_S4,012025_COL_SAN_T5_572_OFAV_S5,012025_COL_SAN_T5_573_PSTR_S6,012025_COL_SAN_T5_574_MCAV_S7,012025_COL_SAN_T5_575_DLAB_S8,012025_COL_SAN_T5_576_PSTR_S9,012025_COL_SAN_T5_577_PSTR_S10,012025_COL_SAN_T5_578_MCAV_S11,012025_COL_SAN_T5_579_DLAB_S12,012025_COL_SAN_T5_580_OFAV_S13,012025_COL_SAN_T5_581_MCAV_S14,012025_COL_SAN_T5_582_PSTR_S15,012025_COL_SAN_T5_583_MCAV_S16,012025_COL_SAN_T5_584_OFAV_S17,012025_COL_SAN_T5_585_OFAV_S18,012025_COL_SAN_T5_586_DLAB_S19,012025_COL_SAN_T5_587_PSTR_S20,012025_COL_SAN_T5_588_MCAV_S21,012025_COL_SAN_T5_589_MCAV_S22,012025_COL_SAN_T5_590_PSTR_S23,012025_COL_SAN_T5_591_MCAV_S24,012025_COL_SAN_T5_592_PSTR_S25,012025_COL_SAN_T5_593_MCAV_S26,012025_COL_SAN_T5_594_MCAV_S27,012025_COL_SAN_T5_595_MCAV_S28,012025_COL_SAN_T5_596_OFAV_S29,032024_COL_SAN_T5_128_MCAV_S1,032024_COL_SAN_T5_129_MCAV_S2,032024_COL_SAN_T5_130_MCAV_S37,032024_COL_SAN_T5_131_MCAV_S3,032024_COL_SAN_T5_132_MCAV_S4,032024_COL_SAN_T5_133_MCAV_S5,032024_COL_SAN_T5_134_MCAV_S6,032024_COL_SAN_T5_136_MCAV_S7,032024_COL_SAN_T5_139_OFAV_S17,032024_COL_SAN_T5_140_OFAV_S18c,032024_COL_SAN_T5_141_OFAV_S19,032024_COL_SAN_T5_143_DLAB_S40,032024_COL_SAN_T5_144_PSTR_S9,032024_COL_SAN_T5_146_DLAB_S12,032024_COL_SAN_T5_147_PSTR_S10,032024_COL_SAN_T5_148_DLAB_S13,032024_COL_SAN_T5_149_DLAB_S14,032024_COL_SAN_T5_150_MCAV_S8,032024_COL_SAN_T5_154_PSTR_S38,032024_COL_SAN_T5_158_DLAB_S15,032024_COL_SAN_T5_159_DLAB_S16,032024_COL_SAN_T5_160_DLAB_S41,032024_COL_SAN_T5_161_DLAB_S42,032024_COL_SAN_T5_162_PSTR_S39,032024_COL_SAN_T5_163_PSTR_S11c,032024_COL_SAN_T5_166_OFAV_S20,032024_COL_SAN_T5_167_OFAV_S21,Sum
2844601,0.0,152.97456402249253,59.88597709960236,49.02906115885089,61.92510872620051,85.94098843346393,0.0,1859.4113112108219,39.87467957846768,66.84349810255615,313.62436512845534,608.8655234955871,0.0,0.0,28.903665888074165,126.85402029664324,0.0,0.0,45.67002493583361,32.46226261970459,1058.2250542340341,0.0,87.53531646896356,121.78042988491748,36.90486295379142,82.35245675025442,0.0,215.17030331043497,92.99882930885458,0.0,278.52271551689836,164.22954236806365,0.0,0.0,0.0,0.0,187.43522459150148,0.0,0.0,0.0,139.7652978294967,0.0,0.0,185.33797276129667,244.31829996049322,0.0,767.4745075050522,91.65902841429882,0.0,0.0,67.10984016673068,350.8073309250884,65.18917322872389,221.06869709762307,104.22746602184607,0.0,8094.377399995117
2953756,0.0,152.97456402249253,53.89737938964212,65.37208154513452,0.0,0.0,0.0,22.185369857847242,59.81201936770151,106.34192879952116,0.0,88.29469827126339,0.0,0.0,0.0,0.0,0.0,0.0,342.5251870187521,73.04009089433534,0.0,0.0,73.71395071070614,0.0,99.64312997523685,0.0,0.0,0.0,0.0,0.0,0.0,88.43129204434197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96094508949293,97.3046608932568,60.32381825640036,92.66898638064833,72.77566381801925,108.7731596185688,0.0,42.304166960445606,158.45256399723002,63.65556552183097,27.962433402804447,103.10891145433342,0.0,57.39283482342138,0.0,0.0,2148.9154021134273
3119833,0.0,147.6995790561997,47.90878167968189,0.0,0.0,20.551105929741375,0.0,51.30366779627175,82.59755055539733,85.07354303961692,0.0,1329.9388927109046,0.0,0.0,77.67860207419932,0.0,0.0,0.0,274.0201496150017,124.43867337553428,0.0,0.0,248.78458364863323,0.0,225.11966401812768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.78482528475023,149.69947829731814,96.51810921024057,104.62627494589327,109.16349572702889,96.68725299428337,0.0,0.0,58.6861348137889,231.47478371574897,119.3063825186323,829.6119312417632,47.9332156093558,112.66000909782716,0.0,0.0,4792.266686955942
2493628,0.0,147.6995790561997,83.8403679394433,127.4755590130123,114.32327764837018,188.6965180821708,0.0,1666.675910570774,136.7131871261749,151.91704114217308,418.16582017127377,864.5522539061207,0.0,0.0,128.2600173783291,0.0,0.0,0.0,260.3191421342516,100.09197641075582,1012.8725519097181,0.0,306.3736076413724,182.67064482737624,169.76236958744053,135.2933218039894,121.29641609522578,167.3546803525605,131.29246490661822,56.82698765304541,358.1006342360122,107.38085462527239,0.0,0.0,0.0,150.41175217156967,143.33281880526584,0.0,0.0,0.0,245.0206455776362,0.0,0.0,394.5905226530832,166.34437444118686,0.0,744.3345726054024,91.65902841429882,111.5036561461989,0.0,128.62719365290044,525.0258364858587,245.41806391990167,361.36229333265317,270.9914116567998,0.0,10716.577354080437
1738654,0.0,147.6995790561997,29.94298854980118,49.02906115885089,0.0,80.33614136171627,109.37807625839476,30.50488355453996,0.0,142.8020186736427,165.52397048446252,47.82629489693433,0.0,0.0,18.064791180046356,439.11007025761126,0.0,0.0,82.20604488450051,0.0,143.61625736033318,625.3291205897841,21.88382911724089,294.30270555521724,0.0,194.11650519702826,113.20998835554406,87.6619754227698,136.76298427772733,0.0,175.0714211820504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.2752479108539,0.0,0.0,149.4661070655618,0.0,0.0,84.84642796538266,0.0,0.0,0.0,65.24567793987704,30.814157446122636,19.173286243742318,31.8849082352341,114.65021262403069,0.0,3804.7347328052015
1524216,0.0,147.6995790561997,29.94298854980118,49.02906115885089,80.97898833426221,48.575341288479606,0.0,48.53049656404084,0.0,60.766816456869236,87.1178792023487,75.41838810670414,0.0,0.0,36.12958236009271,0.0,0.0,0.0,63.93803491016707,0.0,0.0,115.1922064244339,34.55341439564351,243.56085976983496,0.0,64.70550173234275,315.370681847587,175.3239508455396,0.0,0.0,0.0,132.64693806651297,0.0,0.0,0.0,0.0,286.6656376105317,0.0,0.0,0.0,74.19639267491799,0.0,0.0,71.74373139146967,0.0,0.0,73.27646051555774,0.0,0.0,0.0,24.234108949097187,78.22055351708053,67.10650185309812,0.0,0.0,0.0,2484.9240955814644
558314,0.0,147.6995790561997,71.86317251952282,120.93835085849885,0.0,35.4973647877351,109.37807625839476,29.118297938424504,131.01680432925093,91.15022468530384,0.0,169.23150501992149,0.0,0.0,92.13043501823641,136.6120218579235,0.0,0.0,150.71108228825094,73.04009089433534,98.26375503601744,90.50816219062665,86.38353598910876,0.0,81.19069849834113,82.35245675025442,0.0,103.60051640872796,0.0,98.15570594616935,0.0,88.43129204434197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.88283526847877,119.7595826378545,199.06860024612118,71.74373139146967,207.9304680514836,241.71813248570842,53.99318143251624,84.60833392089121,293.4306740689444,225.68791412285523,160.31795150941215,133.92306890045606,65.18917322872389,121.16265129388958,0.0,0.0,4179.689426934391
2803844,0.0,142.42459408990683,104.80045992430412,75.1778937769047,85.74245823627764,102.75552964870687,0.0,318.91469170655415,42.722870976929656,97.22690633099077,87.1178792023487,275.9209320976981,441.39358609458,0.0,21.677749416055626,0.0,0.0,0.0,0.0,35.16745117134664,166.29250852249106,0.0,50.67834111361047,0.0,62.738267021445424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.44289889386255,119.05932778068237,0.0,0.0,83.70101995671462,51.9826170128709,0.0,312.3891211452725,0.0,0.0,0.0,59.65319125931615,201.47718330157107,59.43718735560119,36.13622933326531,0.0,0.0,3423.0308953693075
3381668,0.0,142.42459408990683,44.914482824701764,0.0,0.0,44.83877657398118,0.0,91.51465066361988,48.4192537738536,100.26524715383424,0.0,152.6762490940596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.57782827463074,0.0,0.0,21.88382911724089,152.22553735614684,66.42875331682457,0.0,0.0,79.69270492979072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.66728784576813,0.0,0.0,137.50881850031686,0.0,0.0,65.56314888234114,0.0,0.0,0.0,35.41908231021896,103.10891145433342,49.85054423373003,42.51321098031213,0.0,0.0,1566.4929113756118
2844881,0.0,137.149609123614,62.88027595458247,32.68604077256726,71.45204853023137,33.62908243048589,175.0049220134316,130.33904791485256,68.35659356308744,0.0,156.81218256422767,294.3156609042113,76.1023424301,209.44053197895124,63.22676913016224,126.85402029664324,129.22173274596182,77.2499034376207,319.6901745508353,83.86084510090353,0.0,0.0,58.74080447259396,223.26412145568207,47.97632183992885,0.0,0.0,119.53905739468608,76.58727119552731,0.0,159.15583743822765,0.0,0.0,158.92836871381542,0.0,0.0,0.0,177.9935275080906,102.52575205654597,0.0,155.29477536610744,89.81968697839088,108.58287286152064,0.0,135.15480423346432,90.64429968214066,77.13311633216605,102.23507015441021,152.58395051585111,138.88487022944938,104.39308470380325,272.5867774080079,72.8584877262208,106.28302745078034,125.0729592262153,0.0,5104.510628386096
2831111,0.0,137.149609123614,119.77195419920471,94.78951824044505,47.63469902015424,168.14541215242943,0.0,687.7464655932645,39.87467957846768,63.805157279712695,278.7772134475158,222.57621855880979,0.0,0.0,37.93606147809734,0.0,0.0,0.0,0.0,0.0,574.4650294413327,0.0,67.95504831143224,0.0,0.0,64.70550173234275,0.0,103.60051640872796,0.0,0.0,159.15583743822765,101.06433376496226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.94179034170028,0.0,0.0,176.37000633736295,72.77566381801925,0.0,570.7850608580288,0.0,0.0,0.0,83.88730020841334,105.47923125788132,57.51985873122696,180.68114666632658,0.0,0.0,4361.593313987701
449719,0.0,137.149609123614,179.65793129880706,98.05812231770177,0.0,61.653317789224126,0.0,85.96830819915806,79.74935915693536,63.805157279712695,130.67681880352305,211.53938127490187,116.69025839282,183.26046548158232,92.13043501823641,126.85402029664324,0.0,0.0,292.2881595893352,73.04009089433534,0.0,156.33228014744603,82.92819454954441,0.0,70.1192396122037,58.82318339303886,88.9507051364989,167.3546803525605,0.0,0.0,0.0,94.74781290465211,0.0,204.33647406061982,98.36482936595189,175.48037753349794,0.0,0.0,0.0,0.0,117.3338302766145,0.0,66.3562000820404,38.861187837046074,77.97392551930635,114.8161129307115,177.4061675639819,63.456250440668406,99.76642918344113,98.3767830791933,57.78902903246252,170.6630258554484,70.94115910184658,110.53434854881154,0.0,0.0,4394.233661424119
2036754,0.0,131.87462415732116,113.78335648924447,117.66974678124214,66.68857862821594,140.12117679369118,0.0,838.8842977498489,42.722870976929656,60.766816456869236,331.04794096892505,673.2470743183834,0.0,0.0,34.323103242088074,0.0,0.0,0.0,0.0,56.808959584483034,498.87752556747324,0.0,90.99065790852791,172.5222756702998,36.90486295379142,94.11709342886219,0.0,0.0,54.70519371109093,0.0,159.15583743822765,0.0,0.0,0.0,0.0,162.94606485253382,0.0,0.0,0.0,0.0,88.00037270746088,0.0,0.0,95.65830852195957,114.36175742831597,0.0,609.3516190241119,0.0,0.0,0.0,100.664760250096,273.77193730978183,88.19711672121467,163.6758622742017,177.18669223713832,0.0,5589.026484152329
453228,0.0,131.87462415732116,44.914482824701764,0.0,0.0,54.180188360227255,0.0,141.43173284377616,0.0,30.383408228434618,0.0,58.86313218084226,0.0,0.0,27.09718677006953,0.0,0.0,0.0,82.20604488450051,0.0,0.0,0.0,31.098072956079154,0.0,44.285835544549705,105.88173010746995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.36482936595189,0.0,0.0,0.0,0.0,0.0,46.58843260983223,0.0,0.0,47.829154260979784,0.0,0.0,96.41639541520757,0.0,0.0,0.0,39.14740676392622,46.221236169183946,55.602530106852726,27.633587137202884,0.0,0.0,1210.0200106871093
2758916,0.0,131.87462415732116,50.903080534662,49.02906115885089,0.0,70.9947295754702,0.0,195.50857187227882,0.0,78.99686139393,0.0,25.752620329118486,0.0,0.0,46.96845706812052,0.0,0.0,0.0,0.0,0.0,83.14625426124553,0.0,42.615877754626986,111.63206072784104,51.66680813530799,76.47013841095053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.15733776441093,0.0,0.0,62.77576496753596,0.0,0.0,69.41980469894945,42.304166960445606,0.0,0.0,24.234108949097187,0.0,61.35451597997542,0.0,0.0,0.0,1387.8048447001388
2881378,0.0,126.59963919102832,161.69213816892636,134.01276716752577,0.0,100.88724729145765,109.37807625839476,127.56587668262165,185.13244090002848,255.22062911885078,165.52397048446252,739.4680980218309,0.0,0.0,142.7118503223662,282.98204527712727,0.0,0.0,438.4322393840027,278.6344208191311,0.0,82.28014744602423,195.8026815753132,142.0771681990704,118.09556145213254,582.3495155910847,0.0,119.53905739468608,82.0577905666364,1053.8823164746605,175.0714211820504,126.33041720620282,0.0,613.0094221818595,1082.0131230254706,125.34312680964138,110.25601446558909,0.0,0.0,0.0,217.41268551255038,224.5492174459772,199.06860024612118,257.0817041527663,197.5339446489094,145.03087949142503,254.539283896148,193.894098568709,187.79563140412446,92.5899134862996,137.9480047871686,571.2470726550426,147.63430407681588,119.03699074487398,104.22746602184607,0.0,10905.938999796954
1676141,0.0,121.32465422473545,41.92018396972165,71.90928969964797,0.0,50.44362364572883,0.0,205.214671185087,0.0,100.26524715383424,0.0,299.83407954616524,81.17583192544001,0.0,0.0,0.0,0.0,0.0,68.50503740375042,0.0,120.94000619817533,0.0,38.00875583520786,142.0771681990704,73.80972590758284,0.0,0.0,111.56978690170702,65.64623245330911,0.0,135.2824618224935,63.16520860310141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.51069549627897,0.0,0.0,98.6476306632708,98.7669723244547,0.0,177.4061675639819,0.0,82.16058873930444,98.3767830791933,59.65319125931615,209.77330261398868,23.00794349249078,70.14679811751502,0.0,0.0,2919.5420380245537
2035710,0.0,121.32465422473545,556.9395870263019,137.2813712447825,85.74245823627764,56.04847071747648,0.0,330.0073766354777,0.0,85.07354303961692,87.1178792023487,266.7235676944415,55.80838444874,0.0,32.51662412408344,0.0,70.48458149779735,0.0,63.93803491016707,0.0,136.05750697294724,0.0,41.46409727477221,0.0,0.0,64.70550173234275,0.0,0.0,142.2335036488364,56.82698765304541,79.57791871911382,63.16520860310141,0.0,0.0,0.0,0.0,0.0,0.0,78.40204569029986,0.0,93.17686521966446,0.0,0.0,122.56220779376068,176.74089784376105,60.429533121427106,134.9829535812906,0.0,0.0,69.44243511472469,29.826595629658076,129.18242929336026,46.01588698498156,76.52377976456184,125.0729592262153,0.0,3675.3958468701107
3056374,0.0,121.32465422473545,173.66933358884683,94.78951824044505,0.0,46.7070589312304,0.0,108.15367805700531,91.14212475078325,75.95852057108654,304.91257720822045,84.61575250996074,0.0,0.0,59.61381089415297,0.0,0.0,0.0,168.97909226258437,75.74527944597739,75.58750387385956,0.0,158.94570621996013,0.0,121.78604774751169,99.99941176816607,129.38284383490748,0.0,0.0,61.993077439685905,0.0,75.79825032372169,0.0,113.52026336701101,109.93716223253446,0.0,0.0,0.0,0.0,0.0,281.2560931630612,0.0,0.0,83.70101995671462,140.3530659347514,132.94497286713963,134.9829535812906,81.0829866741874,88.02920222068335,92.5899134862996,100.664760250096,94.81279214191578,69.02383047747234,82.90076141160866,0.0,0.0,3734.9040196576075
1890422,0.0,116.0496692584426,29.94298854980118,84.98370600867487,0.0,57.91675307472569,185.9427296392711,67.94269518965717,150.95414411848478,103.30358797667769,0.0,171.0709779005728,0.0,0.0,140.90537120436156,0.0,0.0,0.0,59.371032416583695,143.37499323702863,90.70500464863149,82.28014744602423,143.97255998184795,0.0,73.80972590758284,123.52868512538161,202.16069349204295,0.0,0.0,113.65397530609081,0.0,0.0,0.0,0.0,98.36482936595189,0.0,132.30721735870694,0.0,0.0,0.0,184.62823293526105,97.3046608932568,138.74478198972082,161.42339563080677,72.77566381801925,175.2456460521386,115.69967449824908,165.69132059507862,140.84672355309334,156.24547900813056,108.12140915751053,120.88630998094263,124.62636058432506,150.92189898010807,0.0,0.0,4285.703044883184
3044479,0.0,116.0496692584426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4202900121576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.76765823448178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.594586614361944,0.0,0.0,0.0,253.83220411944393
2723775,0.0,110.77468429214977,89.82896564940353,55.566269313364344,0.0,99.01896493420844,0.0,199.6683287206252,37.0264881800057,60.766816456869236,95.82966712258357,193.14465246838867,0.0,0.0,54.19437354013906,146.37002341920373,111.60058737151249,0.0,50.237027429416976,0.0,105.8225054234034,0.0,153.1868038206862,0.0,44.285835544549705,0.0,0.0,0.0,109.41038742218186,0.0,0.0,120.01389634589268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.58843260983223,0.0,0.0,68.75440925015843,0.0,0.0,296.9624978788393,42.304166960445606,0.0,0.0,50.332380125048,149.33014762351738,61.35451597997542,80.77510086259305,0.0,0.0,2633.1479287449943
1266054,0.0,110.77468429214977,0.0,0.0,85.74245823627764,59.785035431974904,109.37807625839476,158.0707602371616,42.722870976929656,45.57511234265192,0.0,264.88409481379017,0.0,0.0,41.54901971410661,0.0,0.0,0.0,77.63904239091714,43.28301682627279,75.58750387385956,0.0,96.74956030780181,0.0,51.66680813530799,76.47013841095053,0.0,0.0,54.70519371109093,0.0,119.36687807867074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.2162928376324,0.0,90.48572738460054,98.6476306632708,77.97392551930635,72.51543974571251,150.4095768477238,49.354861453853204,0.0,69.44243511472469,85.75146243526697,132.73790899868212,70.94115910184658,65.8954770194838,0.0,0.0,2621.3221511604115
3436874,0.0,110.77468429214977,0.0,0.0,0.0,162.54056508068177,0.0,66.55610957354173,122.472230133865,66.84349810255615,0.0,38.62893049367773,0.0,0.0,30.7101450060788,0.0,0.0,0.0,0.0,51.39858248119894,0.0,0.0,55.28546303302961,202.96738314152915,47.97632183992885,82.35245675025442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.68756071594345,0.0,132.7124001640808,119.57288565244944,98.7669723244547,120.85906624285421,0.0,162.1659733483748,170.1897909599878,196.7535661583866,109.98557138436415,47.40639607095789,86.27978809684043,170.05284392124852,0.0,0.0,2756.9391849684343
2843199,0.0,110.77468429214977,53.89737938964212,71.90928969964797,0.0,70.9947295754702,0.0,165.00368831773886,0.0,154.95538196501656,0.0,156.35519485536224,0.0,0.0,25.290707652064896,0.0,0.0,0.0,50.237027429416976,0.0,0.0,0.0,99.05312126751139,0.0,59.04778072606627,64.70550173234275,0.0,95.63124591574888,0.0,0.0,0.0,63.16520860310141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.78482528475023,0.0,60.32381825640036,185.33797276129667,72.77566381801925,78.55839305785524,100.27305123181586,77.55763942748361,0.0,92.5899134862996,41.01156899077985,91.25731243659393,47.9332156093558,38.26188988228092,0.0,0.0,2247.686205664212
2137278,0.0,100.22471435956408,80.84606908446318,68.64068562239125,61.92510872620051,91.54583550521157,0.0,775.101359408538,0.0,60.766816456869236,217.79469800587174,257.52620329118486,0.0,0.0,28.903665888074165,0.0,0.0,0.0,0.0,0.0,483.7600247927013,0.0,79.47285310998006,0.0,44.285835544549705,0.0,0.0,0.0,109.41038742218186,0.0,151.19804556631624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.30926591561527,0.0,119.05932778068237,0.0,0.0,98.6476306632708,57.180878714157984,0.0,397.2355491106552,0.0,0.0,0.0,54.060704578755264,112.590190668525,42.18122973623311,153.04755952912367,0.0,0.0,3705.714639481116
2682227,0.0,100.22471435956408,152.70924160398602,0.0,0.0,48.575341288479606,0.0,127.56587668262165,56.96382796923953,45.57511234265192,0.0,82.77627962930943,0.0,0.0,48.77493618612515,0.0,0.0,0.0,82.20604488450051,27.051885516420494,0.0,0.0,57.58902399273918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96094508949293,0.0,0.0,44.83983211966854,0.0,114.8161129307115,65.56314888234114,84.60833392089121,0.0,0.0,46.604055671340745,71.10959410643684,49.85054423373003,59.51849537243699,0.0,0.0,1404.8833467826878
589343,0.0,100.22471435956408,35.93158625976141,0.0,0.0,54.180188360227255,164.06711438759214,514.423263578833,82.59755055539733,151.91704114217308,0.0,2556.8673041053357,0.0,0.0,135.48593385034766,0.0,0.0,0.0,54.804029923000336,45.988205377914845,90.70500464863149,197.47235387045814,199.25802301487755,568.3086727962816,140.2384792244074,0.0,129.38284383490748,103.60051640872796,0.0,72.32525701296689,111.40908620675934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47089517085014,89.81968697839088,0.0,95.65830852195957,0.0,157.11678611571048,0.0,77.55763942748361,0.0,0.0,158.45378928255852,2216.2490163172815,55.602530106852726,91.40340360767108,0.0,0.0,8523.519224446925
2690195,0.0,94.94972939327123,32.937287404781294,45.76045708159416,0.0,33.62908243048589,0.0,456.18666770198394,0.0,36.460089874121536,0.0,136.1209931681977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0262666575962,0.0,38.00875583520786,0.0,0.0,76.47013841095053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.76492512203581,0.0,0.0,47.829154260979784,62.37914041544508,0.0,219.82938154667323,0.0,0.0,0.0,18.641622268536295,39.110276758540266,30.67725798998771,59.51849537243699,0.0,0.0,1805.2997216928256
407032,0.0,94.94972939327123,41.92018396972165,39.22324892708071,0.0,20.551105929741375,0.0,37.43781163511722,85.44574195385931,57.72847563402577,0.0,125.0841558842898,0.0,0.0,72.25916472018542,0.0,0.0,0.0,91.34004987166722,59.514148136125094,0.0,0.0,52.98190207332004,0.0,44.285835544549705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.19639267491799,0.0,84.4533455589605,50.81847640229102,0.0,108.7731596185688,0.0,66.98159768737221,123.24088310895667,0.0,59.65319125931615,103.10891145433342,51.76787285810426,72.27245866653062,0.0,0.0,1617.9878429623063
125316,0.0,94.94972939327123,50.903080534662,117.66974678124214,0.0,84.07270607621471,0.0,245.4256540524351,48.4192537738536,103.30358797667769,0.0,0.0,55.80838444874,87.26688832456301,27.09718677006953,0.0,0.0,0.0,0.0,48.69339392955689,151.17500774771912,0.0,48.37478015390091,0.0,114.40507515675341,105.88173010746995,0.0,0.0,0.0,0.0,111.40908620675934,0.0,0.0,0.0,0.0,150.41175217156967,0.0,0.0,0.0,0.0,100.0788552359359,0.0,0.0,107.6155970872045,77.97392551930635,0.0,80.98977214877435,38.778819713741804,64.55474829516778,0.0,42.875731217633486,0.0,32.594586614361944,46.76453207834335,0.0,0.0,2237.4936115159285
