taxonomy_id,name,taxonomy_lvl
2898794,Spirosoma oryzicola,S
3133302,Sorangium sp. So ce341,S
2563669,Treponema sp. OMZ 787,S
2903769,Streptomyces sp. NBC_01198,S
67280,Streptomyces bobili,S
2921393,Lysinibacillus sp. FSL H8-0500,S
3296934,Paenibacillus sp. WLX2291,S
2912187,Solibacillus daqui,S
3463334,Egbenema bharatensis,S
3445780,Thioclava sp. FR2,S
84159,Paramagnetospirillum magneticum,S
786,Rickettsia akari,S
92172,Vibrio aerogenes,S
2681308,Leclercia sp. 119287,S
3158172,Burkholderia sp. LMG 21824,S
3098297,Winogradskyella sp. MIT101101,S
2604421,Chitinophaga sp. XS-30,S
2528017,Rosistilla carotiformis,S
3238625,Streptomyces sp. R11,S
761804,Mycobacterium europaeum,S
37329,Nocardia farcinica,S
3405419,Ornithinimicrobium sp. Y1847,S
129921,Amycolatopsis keratiniphila,S
33910,Amycolatopsis mediterranei,S
480391,Pediococcus argentinicus,S
3080827,Roseovarius rhodophyticola,S
290400,Jannaschia sp. CCS1,S
2864205,Shewanella spartinae,S
1266052,Psychrosphaera aestuarii,S
3002903,Pseudomonas huanghezhanensis,S
65741,Pseudomonas knackmussii,S
2883106,Halomonas sp. NyZ770,S
3126101,Vreelandella sp. SM1641,S
3350175,Pseudoxanthomonas sp. UC19_8,S
2714924,Diaphorobacter sp. HDW4A,S
2719912,Leeuwenhoekiella sp. ZYFB001,S
3290090,Gaoshiqia hydrogeniformans,S
2847992,Geomonas oryzisoli,S
3116654,Treponema sp. HNW,S
2903619,Streptomyces sp. NBC_00090,S
2903714,Streptomyces sp. NBC_01003,S
2592334,Nocardioides sp. JQ2195,S
2662361,Nocardioides sp. dk884,S
3025663,Microbacterium sp. Clip185,S
2861750,Amycolatopsis sp. TNS106,S
174587,Carnobacterium viridans,S
1564,Desulforamulus ruminis,S
93466,Fervidobacterium pennivorans,S
1318743,Bartonella ancashensis,S
2479546,Vibrio zhugei,S
1563703,Agarivorans aestuarii,S
1891675,Pantoea alhagi,S
2772254,Psychrobacter sp. 28M-43,S
3019890,Microbacterium sp. nov. GSS16,S
1161942,Ruminococcus champanellensis,S
860,Fusobacterium periodonticum,S
2962888,Rhizobium sp. YTUHZ045,S
2840456,Ochrobactrum sp. BTU1,S
774,Bartonella bacilliformis,S
2867011,Jannaschia sp. M317,S
195913,Loktanella salsilacus,S
3126100,Brevundimonas sp. LF-1,S
1070130,Candidatus Gullanella endobia,S
2492396,Kosakonia sp. CCTCC M2018092,S
419257,Yersinia massiliensis,S
66269,Pantoea stewartii,S
219572,Pseudomonas antarctica,S
1879049,Acinetobacter sp. WCHAc010034,S
521689,Thiocapsa bogorovii,S
871742,Pseudoduganella flava,S
3003259,Flavobacterium luteolum,S
2829812,Proteiniphilum propionicum,S
544645,Butyricimonas virosa,S
447217,Anaeromyxobacter sp. K,S
58180,Oleidesulfovibrio alaskensis,S
2975700,Streptomyces sp. NBC_00285,S
2801030,Streptomyces sp. DSM 40750,S
3128980,Pseudarthrobacter quantipunctorum,S
3240024,Pseudonocardia sp. CA-142604,S
3240033,Spirillospora sp. CA-128828,S
2829501,Sulfitobacter albidus,S
2587847,Roseovarius sp. THAF9,S
2867013,Leisingera sp. M523,S
3035453,Vibrio apostichopi,S
2864213,Shewanella zhangzhouensis,S
2018305,Shewanella bicestrii,S
3234145,Rouxiella sp. WC2420,S
158850,Providencia rustigianii,S
3273430,Acidovorax sp. BLS4,S
2860286,Achromobacter sp. ES-001,S
2772557,Desulfomarina profundi,S
2602070,Granulicella sp. WH15,S
3134807,Streptomyces sp. ACT015,S
553510,Streptomyces gilvosporeus,S
68278,Streptomyces tuirus,S
3075627,Kitasatospora sp. CM 4170,S
2976000,Nocardioides sp. NBC_00368,S
2903536,Mycobacterium sp. 20KCMC460,S
2921653,Solibacillus sp. FSL R5-0691,S
3138073,Ancylobacter sp. IITR112,S
1046114,Pelagibacterium nitratireducens,S
2575872,Bauldia sp.,S
2681987,Blochmannia endosymbiont of Colobopsis nipponica,S
83617,Stenotrophomonas nitritireducens,S
3342097,Variovorax sp. EBFNA2,S
123899,Bordetella trematum,S
3135646,Niveibacterium sp. SC-1,S
312277,Flavobacterium indicum,S
3077734,Tenacibaculum sp. HL-MS23,S
2745558,Cellulophaga sp. HaHa_2_95,S
2547600,Chryseobacterium salivictor,S
1882757,Streptomyces sp. 3214.6,S
3062779,Streptomyces sp. XD-27,S
2792008,Pseudonocardia abyssalis,S
60894,Saccharopolyspora spinosa,S
1648923,Bacillus paralicheniformis,S
1737571,Niallia oryzisoli,S
2810514,Sporosarcina sp. Marseille-Q4063,S
2107999,Lactobacillus paragasseri,S
1618,Liquorilactobacillus mali,S
1346,Streptococcus iniae,S
2686210,Streptococcus ruminicola,S
1312741,Mycoplasma aquilae,S
2479928,Halorientalis pallida,S
438,Acetobacter pasteurianus,S
1230533,Thalassotalea piscium,S
2562449,Citrobacter tructae,S
2705458,Enterobacter sp. SES19,S
551989,Kosakonia arachidis,S
29471,Pectobacterium atrosepticum,S
2054919,Pseudomonas sp. S09G 359,S
2891210,Thiothrix litoralis,S
2814653,Caballeronia sp. M1242,S
3031802,Sphingobacterium sp. WM,S
1796646,Muribaculum intestinale,S
1643513,Treponema sp. OMZ 857,S
2975918,Streptomyces sp. NBC_01717,S
1972846,Streptomyces sp. Sge12,S
388459,Mycolicibacterium crocinum,S
131318,Corynebacterium felinum,S
3423959,Leifsonia sp. P73,S
3028808,Janibacter sp. DB-40,S
3023517,Brachybacterium sp. GPGPB12,S
3239962,Micromonospora sp. CA-248260,S
2108470,Plantactinospora sp. BC1,S
279826,Mesobacillus foraminis,S
2983208,Lactobacillus sp. ESL0677,S
51663,Pediococcus damnosus,S
3397060,Carnobacterium sp. TMP28,S
2949995,Haloplanus pelagicus,S
1008152,Haladaptatus pallidirubidus,S
2233851,Blastochloris tepida,S
2748871,Wolbachia endosymbiont of Anopheles demeilloni,S
3066266,Rickettsia endosymbiont of Gonocerus acuteangulatus,S
78543,Pseudomonas migulae,S
2320867,Pseudomonas cavernae,S
2745494,Pseudomonas shirazensis,S
172371,Alloalcanivorax venustensis,S
256325,Psychrobacter maritimus,S
296591,Polaromonas sp. JS666,S
470868,Achromobacter marplatensis,S
3081984,Pigmentiphaga sp. CHJ604,S
2605945,Chromobacterium paludis,S
2496866,Nonlabens ponticola,S
3230970,Candidatus Marifrigoribacter sp. Uisw_064,S
2983267,Chryseobacterium sp. PET-29,S
2932254,Hymenobacter volaticus,S
1176587,Niabella ginsenosidivorans,S
146919,Salinibacter ruber,S
2903818,Streptomyces sp. NBC_01304,S
3425125,Kitasatospora sp. KL5,S
1799,Mycolicibacterium aichiense,S
104336,Microbacterium foliorum,S
2592652,Agromyces intestinalis,S
2596916,Frigoribacterium sp. NBH87,S
2058657,Zhihengliuella sp. ISTPL4,S
3239917,Actinosynnema sp. CS-041913,S
112331,Planococcus koreensis,S
2991418,Vagococcus intermedius,S
3385202,Anaerococcus sp. AH8042_DFU013_CI05,S
216938,Spiroplasma helicoides,S
1982276,Pahexavirus PHL041M10,S
2011159,Erythrobacter sp. KY5,S
2267275,Bartonella krasnovii,S
2834819,Klebsiella sp. A52,S
568768,Dickeya poaceiphila,S
3040605,Pseudomonas sp. nanlin1,S
46680,Pseudomonas nitroreducens,S
1949083,Salinicola endophyticus,S
2686360,Cobetia sp. L2A1,S
1605891,Marilutibacter maris,S
3098762,Hydrogenophaga sp. SNF1,S
1658665,Mitsuaria sp. 7,S
1689834,Acidithiobacillus ferriphilus,S
3160831,Dokdonia sp. LLG6352-1,S
1178825,Algibacter luteus,S
2761580,Croceimicrobium hydrocarbonivorans,S
3454464,Aeoliella sp. SH292,S
3133299,Sorangium sp. So ce315,S
2135430,Streptomyces sp. P3,S
3238629,Streptomyces sp. R33,S
1771,Mycolicibacterium phlei,S
2810513,Agrococcus sp. Marseille-Q4369,S
2600159,Arthrobacter sp. UKPF54-2,S
2603206,Ruania zhangjianzhongii,S
2585135,Georgenia wutianyii,S
72360,Bacillus mojavensis,S
2774646,Enterococcus sp. DIV0800,S
178214,Facklamia hominis,S
1264,Ruminococcus albus,S
52226,Mitsuokella multacida,S
374981,Picosynechococcus sp. PCC 7003,S
2336,Thermotoga maritima,S
348826,Natronorubrum aibiense,S
2953749,Halorussus vallis,S
1301915,Methanocaldococcus bathoardescens,S
2283,Acidianus ambivalens,S
2843793,Goettingenvirus goe8,S
3349631,Qipengyuania sp. DGS2-2,S
476157,Altererythrobacter ishigakiensis,S
555317,Phyllobacterium meliloti,S
111504,Bartonella birtlesii,S
3421172,Sulfitobacter sp. SH22,S
2867014,Leisingera sp. M527,S
2602067,Octadecabacter sp. SW4,S
2587842,Palleronia sp. THAF1,S
787,Rickettsia australis,S
2777577,Vibrio bathopelagicus,S
1479524,Alteromonas gracilis,S
251538,Candidatus Blochmannia ocreatus (nom. nud.),S
51288,Kluyvera ascorbata,S
118613,Pseudomonas sp. B10,S
76760,Pseudomonas rhodesiae,S
2742796,Thalassolituus hydrocarboniclasticus,S
2614693,Nitrincola iocasae,S
2724123,Xanthomonas sp. SI,S
69284,Pseudoxanthomonas japonensis,S
1470434,Zhongshania aliphaticivorans,S
1503054,Burkholderia stagnalis,S
3143496,Burkholderia theae,S
3074437,Paraburkholderia sp. FT54,S
3122075,Ralstonia sp. RRA,S
3056107,Acidovorax sp. A79,S
1842537,Hydrogenophaga sp. RAC07,S
335476,Polaromonas hydrogenivorans,S
3374103,Limnohabitans sp. DCL3,S
2903774,Streptomyces sp. NBC_01210,S
2903844,Streptomyces sp. NBC_01378,S
1577075,Streptomyces sp. PBH53,S
2903577,Kitasatospora sp. NBC_01539,S
402297,Nocardioides daphniae,S
2567884,Rhodococcus sp. SGAir0479,S
1275,Kocuria rosea,S
2921556,Sporosarcina sp. FSL K6-2383,S
2751313,Koleobacter methoxysyntrophicus,S
2547451,Leptolyngbya sp. NK1-12,S
2316359,Deinococcus sp. RM,S
126734,Methanofollis aquaemaris,S
2162,Methanobacterium formicicum,S
2483403,Mesorhizobium sp. NZP2298,S
1004279,Mesorhizobium muleiense,S
1486262,Martelella endophytica,S
3374196,Candidatus Pelagibacter bacterium nBUS_49,S
3374189,Candidatus Pelagibacter bacterium nBUS_28,S
1509244,Candidatus Nucleicultrix amoebiphila,S
182337,Erwinia billingiae,S
2697019,Proteus sp. ZN5,S
2678260,Pseudomonas sp. Ost2,S
651740,Pseudomonas cedrina,S
1605838,Pseudomonas coleopterorum,S
472181,Halopseudomonas sabulinigri,S
3115848,Xanthomonas sp. 10-10,S
712150,Aggregatibacter sp. oral taxon 513,S
436515,Variovorax boronicumulans,S
1872122,Acidovorax sp.,S
313590,Dokdonia sp. MED134,S
2864040,Chryseobacterium sp. LJ668,S
626932,Alistipes indistinctus,S
2590900,Tenuifilum thalassicum,S
83559,Chlamydia suis,S
1981031,uncultured Mailhella sp.,S
495820,Spirobacillus cienkowskii,S
3049543,Streptomyces sp. Pv4-95,S
3447509,Streptomyces sp. HUAS TT20,S
2975737,Streptomyces sp. NBC_00400,S
173860,Streptomyces rectiverticillatus,S
42234,Streptomyces acidiscabies,S
73044,Streptomyces seoulensis,S
2663857,Nocardioides marmotae,S
2908642,Solicola gregarius,S
1781,Mycobacterium marinum,S
59750,Mycolicibacterium wolinskyi,S
38302,Corynebacterium mycetoides,S
36821,Gordonia amarae,S
421115,Microbacterium marinum,S
2609254,Rathayibacter sp. VKM Ac-2762,S
3092262,Pseudarthrobacter sp. IC2-21,S
1522174,Glutamicibacter endophyticus,S
2904790,Cellulomonas sp. S1-8,S
3120158,Cellulosimicrobium sp. PMB13,S
3239922,Amycolatopsis sp. CA-161197,S
2749049,Gardnerella sp. DNF00502,S
1920422,Paenibacillus sp. FSL H8-0548,S
2020716,Paenibacillus konkukensis,S
1461582,Jeotgalicoccus saudimassiliensis,S
583357,Thermoanaerobacter mathranii,S
3065157,Helicovermis profundi,S
1515595,Salinigranum marinum,S
2315,Methanoplanus limicola,S
2792015,Agrobacterium leguminum,S
2493676,Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1,S
3017325,Devosia sp. YIM 151766,S
191302,Devosia neptuniae,S
2613965,Pseudooceanicola spongiae,S
1075,Pseudogemmobacter blasticus,S
3040935,Acidisoma cladoniae,S
87,Hyphomonas sp.,S
278860,Vibrio neonatus,S
296199,Vibrio gigantis,S
665914,Mixta gaviniae,S
2778550,Pectobacterium parvum,S
452627,Amphritea japonica,S
28094,Trinickia caryophylli,S
2211108,Sulfuricystis multivorans,S
2608631,Winogradskyella ouciana,S
712471,Prevotella sp. oral taxon 475,S
328813,Alistipes onderdonkii,S
2528027,Calycomorphotria hydatis,S
1123043,Telmatocola sphagniphila,S
345632,Geobacter pickeringii,S
3394355,Bdellovibrio sp. HCB288,S
3020900,Candidatus Nitrospira allomarina,S
2585716,Streptomyces sp. C8S0,S
2903828,Streptomyces sp. NBC_01335,S
1912,Streptomyces hygroscopicus,S
3239982,Nocardia sp. CA-151230,S
2742603,Rhodococcus sp. W8901,S
3239891,Actinomycetospora sp. CA-053990,S
42197,Actinosynnema pretiosum,S
3239957,Micromonospora sp. CA-240977,S
483937,Paenibacillus riograndensis,S
2099789,Lactobacillus sp. CBA3606,S
216963,Spiroplasma sp. TIUS-1,S
2710758,Phototrophicus methaneseepsis,S
172049,Thermococcus sibiricus,S
3379815,Metallosphaera sp. D4-4,S
1138189,Rhizobium bangladeshense,S
1825976,Neorhizobium sp. NCHU2750,S
379684,Allorhizobium pseudoryzae,S
244596,Hoeflea phototrophica,S
1435069,Vibrio tritonius,S
2742676,Enterobacter sp. RHBSTW-00994,S
2027290,Providencia huaxiensis,S
2974552,Pseudomonas sp. GCEP-101,S
2052956,Pseudomonas sp. ACM7,S
70775,Pseudomonas plecoglossicida,S
251747,Chromobacterium subtsugae,S
1225769,Paludibacterium paludis,S
1188319,Ferriphaselus amnicola,S
33056,Candidatus Kinetoplastidibacterium crithidiae,S
984,Pedobacter heparinus,S
29543,Pelobacter propionicus,S
42253,Nitrospira moscoviensis,S
3118085,Streptomyces sp. SCSIO 30461,S
862751,Streptomyces sp. SirexAA-E,S
2203205,Streptomyces sp. WAC 01529,S
2072505,Streptomyces sp. Go-475,S
2653200,Streptomyces phaeolivaceus,S
1930,Streptomyces scabiei,S
3075199,Actinacidiphila sp. ITFR-21,S
1801,Mycolicibacterium diernhoferi,S
1414719,Corynebacterium jeddahense,S
99653,Rhodococcus koreensis,S
2054,Gordonia bronchialis,S
2925844,Microbacterium sp. H1-D42,S
2819238,Pengzhenrongella sicca,S
530584,Prauserella marina,S
3403464,Micromonospora sp. WMMD708,S
1871019,Enorma phocaeensis,S
403957,Virgibacillus sp. SK37,S
1536773,Paenibacillus sp. FSL R7-0331,S
2912228,Staphylococcus shinii,S
269673,Sporolactobacillus terrae,S
2230877,Candidatus Enterococcus lowellii,S
89153,[Clostridium] hylemonae,S
751585,Coprococcus sp. ART55/1,S
3439062,Methanosarcina sp. T3,S
1923249,Hubei tetragnatha maxillosa virus 7,S
1538158,Rhizobium acidisoli,S
1041159,Ensifer sp. WSM1721,S
3126689,Devosia sp. XK-2,S
2967130,Pelagibacterium sp. 26DY04,S
2654282,Methylocystis sp. MJC1,S
56426,Bartonella clarridgeiae,S
2498452,Rhodomicrobium lacus,S
1086632,Phaeobacter bryozoorum,S
2760307,Paracoccus sp. MC1862,S
1085,Rhodospirillum rubrum,S
553239,Vibrio breoganii,S
1935446,Photobacterium toruni,S
2590884,Shewanella glacialimarina,S
3077956,Candidatus Regiella endosymbiont of Tuberolachnus salignus,S
1646377,Rouxiella badensis,S
2049589,Pseudomonas sp. HLS-6,S
2603215,Marinobacter fonticola,S
1806670,Neptuniibacter marinus,S
2587856,Microbulbifer sp. THAF38,S
2545632,Rheinheimera sp. D18,S
1743174,Polynucleobacter tropicus,S
80880,Hylemonella gracilis,S
3412686,Undibacterium sp. WLX3042,S
3350177,Roseateles sp. UC29_93,S
72,Simonsiella muelleri,S
2944810,Thauera sp. GDN1,S
3075618,Flavobacterium capsici,S
3400631,Chryseobacterium sp. PTM-20240506,S
291645,Bacteroides nordii,S
2585119,Alistipes dispar,S
1751071,Sediminibacterium sp. KACHI17,S
3239825,Campylobacter sp. LH-2024,S
44742,Desulfovibrio fairfieldensis,S
2583823,Salidesulfovibrio onnuriiensis,S
1659192,Treponema sp. OMZ 305,S
29510,Turneriella parva,S
2903638,Streptomyces sp. NBC_00234,S
2825844,Streptomyces sp. Go40/10,S
3074379,Streptomyces sp. 147326,S
68231,Streptomyces longwoodensis,S
38300,Streptomyces pristinaespiralis,S
249586,Streptomyces asoensis,S
2903595,Nocardia sp. NBC_01377,S
3239972,Nocardia sp. CA-107356,S
208602,Nocardia puris,S
2909588,Microbacterium sp. KUDC0406,S
443156,Pedococcus dokdonensis,S
2714931,Sanguibacter sp. HDW7,S
2975987,Micromonospora sp. NBC_01796,S
2903587,Micromonospora sp. NBC_00617,S
3061629,Nocardiopsis sp. HUAS JQ3,S
377615,Thermobacillus composti,S
301302,Roseburia faecis,S
2382161,Halocella sp. SP3-1,S
44001,Caldicellulosiruptor saccharolyticus,S
3096219,Prochlorococcus sp. MIT 1307,S
1749074,Mycoplasma sp. (ex Biomphalaria glabrata),S
171287,Mesomycoplasma moatsii,S
1353246,Candidatus Nitrosotenuis chungbukensis,S
3019602,Rhizobium sp. 32-5/1,S
1612624,Pararhizobium polonicum,S
2005166,Tabrizicola sp.,S
3092120,Aquicoccus sp. G2-2,S
528244,Azospirillum thiophilum,S
1505597,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,S
3098669,Candidatus Pantoea soli,S
1357074,Pseudomonas sp. LS44,S
3402865,Pseudomonas sp. ABY48,S
3034675,Pseudomonas sp. A34-9,S
200450,Pseudomonas trivialis,S
364197,Pseudomonas pohangensis,S
2745511,Pseudomonas tensinigenes,S
1234143,Endozoicomonas euniceicola,S
1883414,Pistricoccus aurantiacus,S
1855875,Spiribacter roseus,S
386487,Candidatus Ruthturnera calyptogenae,S
2765360,Massilia antarctica,S
516702,Pigmentiphaga litoralis,S
2028345,Pollutimonas thiosulfatoxidans,S
3089814,Xylophilus sp. GOD-11R,S
3133695,Azonexus sp. IMCC34839,S
2811415,Niveibacterium microcysteis,S
994695,Candidatus Kinetoplastidibacterium galati,S
2994951,Acidithiobacillus sp. AMEEHan,S
2059726,Maribacter litoralis,S
1486245,Christiangramia flava,S
323450,Pontibacter actiniarum,S
1630693,Gemmata sp. SH-PL17,S
260714,Campylobacter insulaenigrae,S
3133314,Sorangium sp. So ce448,S
42109,Borreliella andersonii,S
381751,Thermocrinis minervae,S
2900152,Streptomyces sp. LX-29,S
2903817,Streptomyces sp. NBC_01298,S
188770,Streptomyces koyangensis,S
2174846,Streptomyces tirandamycinicus,S
348043,Streptomyces davaonensis,S
2017486,Nocardioides sp. S5,S
3239940,Kribbella sp. CA-245084,S
1543852,Prescottella soli,S
1644129,Prescottella agglutinans,S
2714941,Phycicoccus sp. HDW14,S
84757,Beutenbergia cavernae,S
3111767,Micromonospora sp. DSM 45708,S
327277,Bifidobacterium crudilactis,S
1564165,Blastococcus brunescens,S
471189,Gordonibacter pamelaeae,S
2709784,Bacillus sp. KH172YL63,S
1619311,Paenibacillus physcomitrellae,S
2966586,Aneurinibacillus uraniidurans,S
2829816,Exiguobacterium sp. PFWT01,S
273528,Exiguobacterium marinum,S
2571750,Vagococcus zengguangii,S
3029174,Caloramator sp. Dgby_cultured_2,S
2994078,Caproicibacterium sp. BJN0003,S
555573,Salarchaeum japonicum,S
668570,Methanospirillum lacunae,S
3060301,Megavirus chilense,S
2926709,Terrirhizobium terrae,S
38323,Bartonella henselae,S
2683284,Algicella marina,S
2785124,Vibrio sp. ED004,S
2742624,Citrobacter sp. RHB25-C09,S
53336,Tatumella citrea,S
2954091,Pseudomonas sp. FP2309,S
2073078,Pseudomonas sp. DTU12.3,S
2609415,Cobetia sp. cqz5-12,S
2745199,Microbulbifer sp. YPW1,S
2964606,Cellvibrio sp. QJXJ,S
218936,Aeromonas simiae,S
482957,Burkholderia lata,S
2654982,Paraburkholderia atlantica,S
463014,Bordetella flabilis,S
34029,Leptothrix cholodnii,S
370405,Gallionella capsiferriformans,S
3077735,Polaribacter sp. HL-MS24,S
1699411,Tenacibaculum ascidiaceicola,S
983548,Dokdonia sp. 4H-3-7-5,S
2502781,Hymenobacter jejuensis,S
123841,Helicobacter canadensis,S
2495594,Geobacter sp. SVR,S
1002689,Occallatibacter riparius,S
2975783,Streptomyces sp. NBC_00582,S
3040076,Streptomyces sp. SYP-A7185,S
2975624,Streptomyces sp. NBC_00028,S
2903871,Streptomyces sp. NBC_01450,S
3344655,Streptomyces okerensis,S
3081768,Streptomyces solicathayae,S
2596828,Microlunatus elymi,S
3453405,Nocardioides sp. N13(2025),S
196162,Nocardioides sp. JS614,S
1552759,Mycolicibacterium grossiae,S
3049799,Corynebacterium breve,S
3239979,Nocardia sp. CA-136227,S
931537,Nocardia grenadensis,S
2758710,Gordonia jinghuaiqii,S
162393,Microbacterium aurantiacum,S
2175648,Curtobacterium sp. MCLR17_007,S
2932247,Leucobacter allii,S
2603292,Salinibacterium sp. dk2585,S
882824,Knoellia locipacati,S
3015152,Micromonospora sp. WMMD812,S
3422227,Verrucosispora sp. TAA-831,S
3028804,Micromonospora cathayae,S
709879,Micromonospora halotolerans,S
1681,Bifidobacterium bifidum,S
710111,Frankia sp. QA3,S
293388,Bacillus aerius,S
3070680,Neobacillus sp. OS1-2,S
3120519,Neobacillus sp. SAB-20_R2A,S
2921549,Psychrobacillus sp. FSL K6-2843,S
2099786,Salicibibacter kimchii,S
586416,Terribacillus aidingensis,S
2996034,Paenibacillus sp. SYP-B4298,S
2921450,Paenibacillus sp. FSL K6-0276,S
3243766,Paenibacillus sp. WLX1005,S
2921361,Paenibacillus sp. FSL E2-0178,S
1178515,Paenibacillus swuensis,S
2875764,Macrococcus armenti,S
340145,Exiguobacterium artemiae,S
2606450,Alicyclobacillus sp. TC,S
187452,Pediococcus claussenii,S
1677857,Acetivibrio saccincola,S
52692,Acetobacterium malicum,S
671077,Caldinitratiruptor microaerophilus,S
1852373,Murdochiella vaginalis,S
2814275,Thermosynechococcus sp.,S
3034674,cyanobacterium endosymbiont of Epithemia clementina EcSB,S
2737050,Deinococcus taeanensis,S
3032281,Halobaculum halobium,S
2234,Archaeoglobus fulgidus,S
3433152,Velarivirus arecae,S
2305987,Lentilitoribacter sp. Alg239-R112,S
2021862,Labrenzia sp. VG12,S
1608628,Candidatus Filomicrobium marinum,S
1397108,Celeribacter marinus,S
576131,Lentibacter algarum,S
1528106,Thalassospira australica,S
2749086,Hyphobacterium sp. CCMP332,S
2016196,Hyphomonas sp. KY3,S
2589990,Vibrio sp. Scap24,S
3241166,Enterovibrio sp. 27052020O,S
2594005,Thalassotalea sp. PS06,S
2746231,Moritella sp. 5,S
54736,Salmonella bongori,S
2364647,Pantoea piersonii,S
3131927,Gallaecimonas sp. GXIMD4217,S
53406,Pseudomonas anguilliseptica,S
43306,Pseudomonas denitrificans (nom. rej.),S
3003247,Xanthomonas hawaiiensis,S
2911539,Luteibacter aegosomatissinici,S
3151487,Acinetobacter thermotolerans,S
3406645,Psychrobacter sp. ER1,S
761,Pasteurella testudinis,S
109472,Bisgaardia hudsonensis,S
3081199,Oceanisphaera sp. IT1-181,S
3058602,Ralstonia holmesii,S
2683234,Massilia cellulosiltytica,S
2601898,Noviherbaspirillum sp. UKPF54,S
3160830,Aquimarina sp. LLG6339-5,S
